 23741.97500000,  1.311660E+05, -1.858058E-04,  85.659619,   5.110641,  90.000000
 23741.98194444,  1.313198E+05, -2.011163E-04,  83.282192,   5.118813,  90.000000
 23741.98888889,  1.314667E+05, -2.167534E-04,  80.904485,   5.126966,  90.000000
 23741.99583333,  1.316068E+05, -2.327205E-04,  78.526509,   5.135101,  90.000000
 23742.00277778,  1.317400E+05, -2.490208E-04,  76.148281,   5.143219,  90.000000
 23742.00972222,  1.318663E+05, -2.656577E-04,  73.769812,   5.151321,  90.000000
 23742.01666667,  1.319859E+05, -2.826344E-04,  71.391116,   5.159408,  90.000000
 23742.02361111,  1.320986E+05, -2.999544E-04,  69.012206,   5.167480,  90.000000
 23742.03055556,  1.322046E+05, -3.176213E-04,  66.633096,   5.175540,  90.000000
 23742.03750000,  1.323038E+05, -3.356385E-04,  64.253798,   5.183587,  90.000000
 23742.04444444,  1.323961E+05, -3.540096E-04,  61.874325,   5.191622,  90.000000
 23742.05138889,  1.324818E+05, -3.727383E-04,  59.494690,   5.199646,  90.000000
 23742.05833333,  1.325606E+05, -3.918283E-04,  57.114906,   5.207660,  90.000000
 23742.06527778,  1.326327E+05, -4.112833E-04,  54.734985,   5.215666,  90.000000
 23742.07222222,  1.326981E+05, -4.311072E-04,  52.354940,   5.223663,  90.000000
 23742.07916667,  1.327567E+05, -4.513039E-04,  49.974783,   5.231652,  90.000000
 23742.08611111,  1.328086E+05, -4.718773E-04,  47.594527,   5.239635,  90.000000
 23742.09305556,  1.328537E+05, -4.928314E-04,  45.214184,   5.247612,  90.000000
 23742.10000000,  1.328922E+05, -5.141703E-04,  42.833767,   5.255584,  90.000000
