"Segment Name"
"Initial_State"
"Propagate"
"PRM1_Target.Maneuver"
"PRM1_Target.Propagate"
"ARB1"
"Propagate1"
"ARB2"
"Propagate2"
"ARB3"
"Propagate3"
"Final_ARB.Maneuver"
"Final_ARB.Propagate"
"Final_PRM.Maneuver"
"Final_PRM.Propagate"
"Propagate4"

"Time (UTCG)","X (km)","Y (km)","Z (km)","Vx (km/sec)","Vy (km/sec)","Vz (km/sec)"
17 Apr 2027 22:10:52.950,-182454.457324,-94271.244781,-114389.950860,1.321916,0.149378,0.181395
18 Apr 2027 01:00:38.039,-168693.598356,-92591.380002,-112350.227201,1.381052,0.181238,0.220046
18 Apr 2027 03:36:25.870,-155512.161711,-90743.499934,-110106.796082,1.439964,0.214916,0.260908
18 Apr 2027 05:59:23.479,-142912.602390,-88750.945908,-107687.911863,1.498606,0.250520,0.304114
18 Apr 2027 08:10:33.141,-130892.706920,-86634.792935,-105119.102301,1.556911,0.288172,0.349808
18 Apr 2027 10:10:22.621,-119494.856924,-84423.838575,-102435.290005,1.614537,0.327818,0.397924
18 Apr 2027 11:59:50.534,-108706.456020,-82136.964739,-99659.376441,1.671357,0.369542,0.448564
18 Apr 2027 13:39:55.183,-98504.701686,-79789.221052,-96809.622071,1.727264,0.413462,0.501868
18 Apr 2027 15:11:29.431,-88865.674720,-77393.493153,-93901.667180,1.782129,0.459702,0.557986
18 Apr 2027 16:35:21.022,-79765.147234,-74960.813998,-90948.906631,1.835796,0.508390,0.617073
18 Apr 2027 17:52:13.136,-71178.836666,-72500.550733,-87962.714651,1.888085,0.559663,0.679295
18 Apr 2027 19:02:44.897,-63082.568495,-70020.549311,-84952.619123,1.938783,0.613664,0.744826
18 Apr 2027 20:07:31.718,-55452.602207,-67527.316740,-81926.522128,1.987647,0.670546,0.813850
18 Apr 2027 21:07:05.745,-48265.648786,-65026.101405,-78890.797150,2.034391,0.730469,0.886561
18 Apr 2027 22:01:56.209,-41498.948492,-62520.970788,-75850.383372,2.078693,0.793605,0.963168
18 Apr 2027 22:52:29.707,-35130.400616,-60014.894146,-72808.886120,2.120175,0.860139,1.043896
18 Apr 2027 23:39:10.504,-29138.573207,-57509.766134,-69768.605712,2.158406,0.930269,1.128983
19 Apr 2027 00:22:20.855,-23502.595677,-55006.351605,-66730.470685,2.192883,1.004214,1.218697
19 Apr 2027 01:02:21.192,-18202.285396,-52504.294978,-63694.049399,2.223023,1.082215,1.313329
19 Apr 2027 01:38:47.179,-13315.203574,-50052.289587,-60718.432336,2.247688,1.162844,1.411148
19 Apr 2027 02:08:16.478,-9322.963395,-47931.225440,-58144.477478,2.264531,1.236084,1.500000
19 Apr 2027 02:34:50.547,-5703.338295,-45903.489791,-55683.821944,2.276173,1.309234,1.588741
19 Apr 2027 02:58:26.327,-2475.713337,-44000.053475,-53374.041662,2.282617,1.380751,1.675500
19 Apr 2027 03:18:35.319,285.354649,-42291.022173,-51300.198944,2.284260,1.447350,1.756290
19 Apr 2027 03:33:15.513,2295.421948,-40994.401150,-49726.819457,2.282625,1.499391,1.819420
19 Apr 2027 03:47:58.527,4309.229125,-39646.168800,-48090.830081,2.278054,1.554885,1.886738
19 Apr 2027 04:06:21.513,6816.539195,-37890.685863,-45960.696236,2.267329,1.629231,1.976923
19 Apr 2027 04:25:26.250,9402.276309,-35978.444344,-43640.382879,2.248893,1.712842,2.078346
19 Apr 2027 04:44:37.273,11975.705233,-33955.096074,-41185.290917,2.220880,1.804161,2.189116
19 Apr 2027 05:03:30.068,14470.469688,-31856.839572,-38639.347880,2.181557,1.901722,2.307457
19 Apr 2027 05:21:50.738,16844.281432,-29707.941588,-36032.001385,2.129243,2.004296,2.431875
19 Apr 2027 05:39:25.087,19055.782532,-27539.631663,-33401.145225,2.062796,2.110006,2.560093
19 Apr 2027 05:55:42.222,21034.236065,-25427.336818,-30838.295181,1.983576,2.214461,2.686786
19 Apr 2027 06:10:49.253,22793.160603,-23372.755581,-28345.508549,1.891610,2.316682,2.810767
19 Apr 2027 06:24:54.847,24349.813757,-21372.060895,-25918.138790,1.786880,2.415929,2.931136
19 Apr 2027 06:38:07.193,25720.422900,-19420.073072,-23549.898798,1.669400,2.511505,3.047049
19 Apr 2027 06:50:33.859,26919.545066,-17510.787962,-21233.501777,1.539197,2.602733,3.157684
19 Apr 2027 07:02:21.798,27959.792834,-15637.636515,-18960.976191,1.396307,2.688936,3.262219
19 Apr 2027 07:13:37.427,28851.724633,-13793.579253,-16723.780402,1.240766,2.769419,3.359813
19 Apr 2027 07:24:26.708,29603.750450,-11971.189732,-14512.903952,1.072609,2.843450,3.449576
19 Apr 2027 07:34:55.256,30222.065213,-10162.653468,-12318.866298,0.891875,2.910240,3.530551
19 Apr 2027 07:45:08.364,30710.488464,-8360.000736,-10131.999284,0.698649,2.968909,3.601670
19 Apr 2027 07:55:10.952,31070.319553,-6555.591609,-7943.035585,0.493159,3.018458,3.661721
19 Apr 2027 08:05:07.087,31300.237315,-4743.950594,-5745.334318,0.276069,3.057734,3.709306
19 Apr 2027 08:14:58.684,31396.940114,-2926.214726,-3540.276710,0.049160,3.085449,3.742862
19 Apr 2027 08:24:43.154,31358.013941,-1117.859849,-1346.637783,-0.183508,3.100410,3.760942
19 Apr 2027 08:34:11.982,31187.964626,646.847203,794.014705,-0.414922,3.102133,3.762962
19 Apr 2027 08:43:22.956,30897.196861,2353.609456,2864.339522,-0.640505,3.091223,3.749658
19 Apr 2027 08:51:53.859,30516.814706,3927.953139,4774.003636,-0.848065,3.069995,3.723841
19 Apr 2027 09:01:23.775,29968.624588,5667.955412,6884.568776,-1.074535,3.034081,3.680200
19 Apr 2027 09:10:53.202,29294.282796,7382.542397,8964.261515,-1.292283,2.986156,3.621991
19 Apr 2027 09:20:33.576,28482.640167,9098.744622,11045.866986,-1.502492,2.926233,3.549227
19 Apr 2027 09:30:27.319,27530.284373,10815.493276,13128.086418,-1.702833,2.855061,3.462819
19 Apr 2027 09:40:41.120,26425.947523,12543.145445,15223.478868,-1.892445,2.773046,3.363261
19 Apr 2027 09:51:20.494,25158.128283,14286.984837,17338.448947,-2.069912,2.680832,3.251333
19 Apr 2027 10:02:24.078,23729.500069,16032.792042,19455.747482,-2.232185,2.580303,3.129323
19 Apr 2027 10:13:52.145,22142.314847,17771.515515,21564.394341,-2.377471,2.473369,2.999548
19 Apr 2027 10:25:38.807,20416.312241,19480.321951,23636.697427,-2.503752,2.362983,2.865592
19 Apr 2027 10:37:26.349,18606.418401,21113.472461,25617.191231,-2.608880,2.253775,2.733073
19 Apr 2027 10:49:28.523,16689.583494,22701.655945,27543.095575,-2.696525,2.145142,2.601257
19 Apr 2027 11:01:54.375,14650.358028,24261.021138,29433.994594,-2.768776,2.037060,2.470116
19 Apr 2027 11:14:51.052,12476.251821,25801.116636,31301.466989,-2.827049,1.929733,2.339896
19 Apr 2027 11:28:24.982,10155.767982,27328.092906,33152.969627,-2.872434,1.823453,2.210951
19 Apr 2027 11:42:42.314,7677.861385,28845.911909,34993.304720,-2.905846,1.718548,2.083679
19 Apr 2027 11:57:32.366,5080.875589,30329.842769,36792.485793,-2.927797,1.617197,1.960723
19 Apr 2027 12:12:31.447,2442.632338,31740.639035,38502.932346,-2.939378,1.522336,1.845643
19 Apr 2027 12:27:26.401,-189.920846,33063.462836,40106.662279,-2.942481,1.434983,1.739675
19 Apr 2027 12:38:17.300,-2104.698754,33977.984111,41215.350141,-2.940469,1.375605,1.667644
19 Apr 2027 12:49:07.184,-4014.196242,34853.593586,42276.836481,-2.935507,1.319587,1.599692
19 Apr 2027 13:04:13.813,-6670.959710,36016.419204,43686.465425,-2.924535,1.246528,1.511069
19 Apr 2027 13:21:08.870,-9631.392550,37242.931167,45173.239605,-2.907822,1.171192,1.419686
19 Apr 2027 13:39:57.805,-12901.662548,38521.234560,46722.727413,-2.885109,1.094626,1.326813
19 Apr 2027 14:00:35.639,-16455.641473,39828.262022,48306.956086,-2.856628,1.018445,1.234411
19 Apr 2027 14:23:04.171,-20285.305912,41150.297487,49909.290217,-2.822727,0.943577,1.143603
19 Apr 2027 14:47:27.740,-24388.302913,42476.939785,51517.113672,-2.783841,0.870653,1.055154
19 Apr 2027 15:13:52.528,-28765.827064,43799.766237,53120.209246,-2.740447,0.800102,0.969587
19 Apr 2027 15:42:26.222,-33421.504548,45111.575380,54709.840474,-2.693037,0.732212,0.887250
19 Apr 2027 16:13:17.956,-38361.026310,46405.984897,56278.264094,-2.642091,0.667161,0.808358
19 Apr 2027 16:46:38.065,-43591.254808,47676.973597,57818.174852,-2.588070,0.605051,0.733036
19 Apr 2027 17:22:38.191,-49120.264078,48918.742480,59322.537073,-2.531405,0.545924,0.661335
19 Apr 2027 18:01:18.654,-54925.833302,50119.331344,60776.852624,-2.472807,0.490063,0.593595
19 Apr 2027 18:42:46.234,-61001.862292,51271.568361,62172.426911,-2.412771,0.437473,0.529826
19 Apr 2027 19:27:14.349,-67357.068463,52371.345263,63504.277349,-2.351597,0.387997,0.469836
19 Apr 2027 20:14:57.364,-74000.037485,53414.127657,64766.905848,-2.289550,0.341482,0.413439
19 Apr 2027 21:06:10.846,-80939.579991,54395.001469,65954.355454,-2.226856,0.297774,0.360449
19 Apr 2027 22:01:11.624,-88184.579899,55308.620139,67060.146914,-2.163710,0.256725,0.310687
19 Apr 2027 23:00:17.897,-95743.930230,56149.169214,68077.236481,-2.100279,0.218191,0.263979
20 Apr 2027 00:03:49.289,-103626.330373,56910.317482,68997.957650,-2.036704,0.182036,0.220159
20 Apr 2027 01:12:06.931,-111840.126951,57585.180947,69813.978743,-1.973105,0.148129,0.179069
20 Apr 2027 02:25:33.631,-120393.303263,58166.299939,70516.276709,-1.909582,0.116344,0.140558
20 Apr 2027 03:44:33.925,-129293.196324,58645.593459,71095.083847,-1.846218,0.086564,0.104484
20 Apr 2027 05:09:34.206,-138546.345697,59014.329361,71539.854225,-1.783082,0.058677,0.070712
20 Apr 2027 06:41:02.819,-148158.246719,59263.091226,71839.226758,-1.720227,0.032578,0.039116
20 Apr 2027 08:19:30.318,-158133.347503,59381.751093,71980.996095,-1.657695,0.008167,0.009576
20 Apr 2027 10:05:29.409,-168474.458713,59359.429602,71952.069241,-1.595517,-0.014649,-0.018020
20 Apr 2027 11:59:35.265,-179182.763869,59184.471403,71738.441493,-1.533712,-0.035958,-0.043776
20 Apr 2027 14:02:25.546,-190257.285037,58844.417069,71325.169192,-1.472291,-0.055843,-0.067792
20 Apr 2027 16:14:40.579,-201694.571316,58325.983269,70696.353260,-1.411256,-0.074380,-0.090157
20 Apr 2027 18:37:03.544,-213488.330551,57615.044914,69835.125744,-1.350598,-0.091639,-0.110956
20 Apr 2027 21:10:20.371,-225628.618293,56696.654210,68723.681175,-1.290305,-0.107686,-0.130267
20 Apr 2027 23:55:20.204,-238101.755273,55555.026098,67343.266595,-1.230353,-0.122580,-0.148159
21 Apr 2027 02:52:55.346,-250889.459746,54173.581188,65674.239758,-1.170714,-0.136373,-0.164698
21 Apr 2027 06:04:01.264,-263968.051677,52535.017331,63696.159309,-1.111352,-0.149114,-0.179940
21 Apr 2027 09:29:37.280,-277308.356560,50621.303436,61387.777679,-1.052225,-0.160842,-0.193936
21 Apr 2027 13:10:45.791,-290873.876764,48413.914687,58727.321148,-0.993286,-0.171593,-0.206730
21 Apr 2027 17:08:33.692,-304621.262931,45893.757751,55692.391497,-0.934479,-0.181395,-0.218359
21 Apr 2027 21:24:13.019,-318499.553756,43041.201122,52259.991278,-0.875739,-0.190273,-0.228858
22 Apr 2027 01:59:00.528,-332448.258390,39836.338174,48406.826376,-0.816992,-0.198244,-0.238252
22 Apr 2027 06:54:15.490,-346394.149545,36259.696558,44110.142361,-0.758166,-0.205322,-0.246561
22 Apr 2027 12:11:25.414,-360254.264171,32291.412495,39346.715856,-0.699165,-0.211514,-0.253800
22 Apr 2027 17:51:57.946,-373927.877352,27913.257775,34095.273786,-0.639898,-0.216823,-0.259977
22 Apr 2027 23:57:20.162,-387295.447161,23109.371017,28337.353581,-0.580274,-0.221243,-0.265090
23 Apr 2027 06:23:22.121,-400042.790200,17942.493848,22148.574856,-0.521028,-0.224723,-0.269082
23 Apr 2027 12:58:30.167,-411710.080210,12583.187815,15733.318405,-0.463738,-0.227222,-0.271913
23 Apr 2027 19:39:32.331,-422198.768467,7094.694581,9167.115934,-0.408511,-0.228826,-0.273687
24 Apr 2027 02:20:58.134,-431397.665527,1572.137425,2563.492307,-0.355713,-0.229621,-0.274506
24 Apr 2027 07:55:27.545,-438109.094692,-3038.165401,-2946.995848,-0.313335,-0.229736,-0.274544
24 Apr 2027 13:29:15.369,-443971.663812,-7636.663545,-8441.459135,-0.272303,-0.229403,-0.274054
24 Apr 2027 19:32:16.526,-449427.993281,-12625.158641,-14399.888251,-0.228909,-0.228575,-0.272971
25 Apr 2027 02:39:01.319,-454650.934548,-18459.213201,-21365.773620,-0.179285,-0.227025,-0.271018
25 Apr 2027 10:30:14.654,-458962.331991,-24845.876658,-28988.516229,-0.125917,-0.224640,-0.268064
25 Apr 2027 19:02:58.320,-461960.177921,-31706.983433,-37174.166642,-0.069177,-0.221283,-0.263946
26 Apr 2027 04:15:27.066,-463255.949929,-38970.460180,-45836.058433,-0.009160,-0.216805,-0.258486
26 Apr 2027 14:07:09.198,-462452.650756,-46567.910351,-54891.862976,0.054317,-0.211024,-0.251465
27 Apr 2027 00:38:49.885,-459116.210343,-54430.831700,-64259.008152,0.121735,-0.203695,-0.242590
27 Apr 2027 11:39:11.026,-452893.391935,-62327.453021,-73660.402162,0.192485,-0.194669,-0.231684
27 Apr 2027 22:29:54.488,-444002.408642,-69730.096089,-82467.350535,0.263177,-0.184265,-0.219134
28 Apr 2027 09:01:39.278,-432701.170012,-76497.610265,-90512.111581,0.333453,-0.172524,-0.204991
28 Apr 2027 19:07:17.684,-419326.748285,-82535.709395,-97683.077083,0.403086,-0.159485,-0.189308
29 Apr 2027 04:30:00.049,-404588.086232,-87689.786326,-103797.587851,0.470497,-0.145500,-0.172508
29 Apr 2027 13:11:56.469,-388835.579243,-92018.020666,-108925.986991,0.536079,-0.130574,-0.154602
29 Apr 2027 21:16:04.815,-372340.062876,-95585.367269,-113146.565566,0.600249,-0.114676,-0.135554
30 Apr 2027 04:45:03.416,-355329.037794,-98451.934293,-116531.757454,0.663338,-0.097760,-0.115313
30 Apr 2027 11:40:36.514,-338023.209326,-100670.641241,-119145.394475,0.725514,-0.079803,-0.093853
30 Apr 2027 18:04:46.580,-320600.050714,-102295.676130,-121052.700562,0.786951,-0.060762,-0.071125
30 Apr 2027 23:59:39.424,-303203.428390,-103379.575078,-122316.820692,0.847807,-0.040584,-0.047065
1 May 2027 05:27:03.376,-285963.508962,-103971.781641,-122997.131314,0.908175,-0.019219,-0.021618
1 May 2027 10:28:53.964,-268979.604688,-104119.777207,-123150.559254,0.968161,0.003397,0.005291
1 May 2027 15:06:55.375,-252338.106016,-103868.129404,-122830.477698,1.027826,0.027328,0.033739
1 May 2027 19:22:49.842,-236106.384991,-103258.676443,-122086.921814,1.087223,0.052645,0.063808
1 May 2027 23:18:14.095,-220337.913542,-102330.392230,-120966.441859,1.146388,0.079425,0.095590
2 May 2027 02:54:38.998,-205074.610472,-101119.471632,-119512.214679,1.205336,0.107750,0.129180
2 May 2027 06:13:30.954,-190346.929082,-99659.276473,-117763.987752,1.264069,0.137707,0.164682
2 May 2027 09:16:10.867,-176176.566167,-97980.480492,-115758.262418,1.322574,0.169390,0.202208
2 May 2027 12:03:54.440,-162577.606616,-96111.172487,-113528.425170,1.380819,0.202899,0.241874
2 May 2027 14:37:52.543,-149557.400416,-94076.933360,-111104.847249,1.438757,0.238340,0.283805
2 May 2027 16:59:11.268,-137117.736220,-91900.970006,-108515.051330,1.496322,0.275823,0.328133
2 May 2027 19:08:28.867,-125291.875160,-89611.577501,-105792.588374,1.553253,0.315342,0.374849
2 May 2027 21:06:36.945,-114085.929625,-87232.486906,-102965.547540,1.609357,0.356929,0.423991
2 May 2027 22:54:37.347,-103480.004118,-84780.961468,-100054.316962,1.664531,0.400691,0.475686
3 May 2027 00:33:26.567,-93451.996060,-82271.823634,-97076.383048,1.718654,0.446743,0.530070
3 May 2027 02:03:55.782,-83978.901123,-79717.836205,-94046.786625,1.771581,0.495208,0.587285
3 May 2027 03:26:51.366,-75037.224935,-77129.910101,-90978.372142,1.823143,0.546214,0.647484
3 May 2027 04:42:55.333,-66603.358303,-74517.301466,-87882.023576,1.873143,0.599897,0.710827
3 May 2027 05:52:45.820,-58653.733082,-71887.738994,-84766.817103,1.921349,0.656400,0.777482
3 May 2027 06:56:57.426,-51165.112599,-69247.584272,-81640.212528,1.967499,0.715876,0.847628
3 May 2027 07:56:01.622,-44114.636737,-66601.903964,-78508.139945,2.011287,0.778487,0.921456
3 May 2027 08:50:27.050,-37479.978262,-63954.565074,-75375.113545,2.052363,0.844406,0.999169
3 May 2027 09:40:39.834,-31239.392641,-61308.278337,-72244.283849,2.090323,0.913820,1.080985
3 May 2027 10:27:03.854,-25371.768504,-58664.621403,-69117.465957,2.124702,0.986930,1.167142
3 May 2027 11:10:01.029,-19856.597428,-56023.999601,-65995.093947,2.154959,1.063958,1.257897
3 May 2027 11:49:18.868,-14745.257514,-53423.001020,-62920.374673,2.180136,1.143967,1.352148
3 May 2027 12:21:11.750,-10557.615544,-51166.239768,-60253.208882,2.197691,1.216876,1.438019
3 May 2027 12:53:08.141,-6332.125189,-48757.572449,-57407.127038,2.211370,1.298409,1.534033
3 May 2027 13:18:26.693,-2968.281034,-46732.342788,-55014.593221,2.218277,1.370019,1.618347
3 May 2027 13:40:15.289,-63.591669,-44896.058333,-52845.641141,2.220454,1.437408,1.697678
3 May 2027 13:53:07.538,1650.961141,-43769.747661,-51515.454639,2.219677,1.479909,1.747706
3 May 2027 14:06:04.189,3373.982289,-42603.063307,-50137.721216,2.217044,1.524872,1.800627
3 May 2027 14:24:51.743,5869.922979,-40844.969875,-48061.851050,2.209288,1.594423,1.882478
3 May 2027 14:44:41.884,8491.439714,-38900.773233,-45766.593151,2.194920,1.673820,1.975901
3 May 2027 15:04:55.462,11142.201632,-36816.861144,-43306.798209,2.172033,1.761732,2.079326
3 May 2027 15:24:58.711,13736.954416,-34640.849828,-40738.734747,2.138938,1.856470,2.190759
3 May 2027 15:44:33.010,16223.685573,-32402.689756,-38097.791560,2.093985,1.956772,2.308711
3 May 2027 16:03:27.634,18567.994219,-30123.833959,-35409.309846,2.035583,2.061461,2.431792
3 May 2027 16:21:14.202,20702.485605,-27869.474352,-32750.200966,1.963955,2.167005,2.555845
3 May 2027 16:37:42.191,22602.849665,-25677.681084,-30165.340369,1.879842,2.270812,2.677822
3 May 2027 16:53:00.004,24285.357331,-23547.379712,-27653.421786,1.783272,2.372026,2.796713
3 May 2027 17:07:16.518,25767.476593,-21473.983755,-25209.001802,1.674266,2.469928,2.911674
3 May 2027 17:20:40.003,27065.278735,-19451.801833,-22825.339999,1.552871,2.563835,3.021901
3 May 2027 17:33:18.058,28192.999350,-17474.443496,-20494.877820,1.419152,2.653079,3.126607
3 May 2027 17:45:17.648,29162.847620,-15535.030652,-18209.487943,1.273182,2.736986,3.224998
3 May 2027 17:56:45.172,29984.906282,-13626.338968,-15960.641014,1.115044,2.814861,3.316257
3 May 2027 18:07:46.558,30667.085775,-11740.858175,-13739.476754,0.944831,2.885970,3.399519
3 May 2027 18:18:27.345,31215.062859,-9870.875294,-11536.902118,0.762665,2.949516,3.473848
3 May 2027 18:28:52.688,31632.173563,-8008.782731,-9343.954247,0.568753,3.004617,3.538204
3 May 2027 18:39:07.191,31919.329950,-6147.930752,-7152.804170,0.363526,3.050274,3.591414
3 May 2027 18:49:14.324,32075.198258,-4284.809875,-4959.325255,0.147974,3.085364,3.632156
3 May 2027 18:59:15.004,32097.371591,-2423.881750,-2768.776584,-0.075652,3.108701,3.659041
3 May 2027 19:09:05.459,31985.916880,-584.567465,-604.019567,-0.302836,3.119337,3.670964
3 May 2027 19:17:24.524,31786.106858,972.282424,1228.017455,-0.498225,3.118137,3.669038
3 May 2027 19:25:39.280,31491.467825,2512.741344,3040.510719,-0.692787,3.107416,3.655904
3 May 2027 19:34:32.722,31066.229293,4164.926775,4984.171808,-0.901059,3.085185,3.629184
3 May 2027 19:44:18.963,30472.004177,5963.405775,7099.586993,-1.125059,3.048330,3.585208
3 May 2027 19:54:04.502,29749.685104,7734.548942,9182.484273,-1.340500,2.999351,3.526980
3 May 2027 20:03:59.778,28889.294560,9502.362258,11261.093518,-1.548090,2.938369,3.454642
3 May 2027 20:14:08.298,27886.270051,11268.878218,13337.793970,-1.745920,2.866046,3.368980
3 May 2027 20:24:35.848,26731.024662,13041.779699,15421.602603,-1.932834,2.782918,3.270627
3 May 2027 20:35:30.629,25406.923273,14833.641339,17527.275692,-2.108171,2.689265,3.159914
3 May 2027 20:46:49.791,23919.470074,16625.631853,19632.660619,-2.268440,2.587160,3.039292
3 May 2027 20:58:33.581,22271.179550,18408.321844,21726.663966,-2.411839,2.478529,2.911033
3 May 2027 21:10:41.261,20469.169270,20170.766460,23796.420977,-2.537178,2.365545,2.777698
3 May 2027 21:22:54.393,18569.458043,21863.640408,25784.020384,-2.641843,2.253009,2.644946
3 May 2027 21:35:20.019,16566.195998,23501.729605,27706.851106,-2.728385,2.141445,2.513386
3 May 2027 21:48:08.466,14441.267175,25104.455304,29587.725411,-2.799170,2.030681,2.382811
3 May 2027 22:01:27.533,12180.875523,26682.846064,31439.588016,-2.855742,1.920863,2.253388
3 May 2027 22:15:24.052,9772.767682,28243.793772,33270.518455,-2.899265,1.812253,2.125422
3 May 2027 22:30:04.462,7205.409718,29791.635401,35085.590776,-2.930702,1.705167,1.999282
3 May 2027 22:45:13.843,4530.380974,31294.903736,36847.903448,-2.950572,1.602253,1.878086
3 May 2027 23:00:28.778,1825.696528,32716.402853,38513.882968,-2.960181,1.506306,1.765118
3 May 2027 23:15:32.874,-851.741576,34038.070394,40062.421464,-2.961527,1.418557,1.661823
3 May 2027 23:29:37.677,-3352.068348,35203.950075,41428.056192,-2.956952,1.342482,1.572285
3 May 2027 23:43:00.198,-5721.908359,36253.986541,42657.681210,-2.948431,1.275131,1.493027
3 May 2027 23:59:31.172,-8636.673915,37478.882162,44091.665818,-2.933472,1.198048,1.402331
4 May 2027 00:17:51.634,-11853.648180,38753.476567,45583.336093,-2.912450,1.119617,1.310064
4 May 2027 00:38:03.070,-15365.853424,40061.470979,47113.525312,-2.885392,1.041080,1.217690
4 May 2027 01:00:04.866,-19158.403720,41385.491937,48661.823119,-2.852632,0.963630,1.126610
4 May 2027 01:24:00.417,-23226.437427,42713.573487,50214.157465,-2.814599,0.888020,1.037712
4 May 2027 01:49:55.237,-27569.493769,44036.256131,51759.394916,-2.771780,0.814764,0.951596
4 May 2027 02:17:56.464,-32189.945836,45345.584044,53288.164517,-2.724683,0.744206,0.868668
4 May 2027 02:48:12.675,-37092.291867,46634.552967,54792.209853,-2.673814,0.676565,0.789185
4 May 2027 03:20:53.725,-42282.496500,47896.683330,56263.888418,-2.619660,0.611973,0.713299
4 May 2027 03:56:10.819,-47767.936487,49125.820241,57695.936409,-2.562678,0.550486,0.641078
4 May 2027 04:34:06.498,-53532.043480,50310.978487,59075.469157,-2.503544,0.492353,0.572810
4 May 2027 05:14:44.608,-59561.401198,51443.267323,60392.059442,-2.442852,0.437663,0.508600
4 May 2027 05:58:18.197,-65864.381321,52518.479194,61640.734688,-2.380924,0.386253,0.448255
4 May 2027 06:45:01.180,-72449.105048,53531.957618,62815.995522,-2.318043,0.337961,0.391583
4 May 2027 07:35:08.614,-79323.870461,54478.661848,63911.891029,-2.254454,0.292629,0.338399
4 May 2027 08:28:56.793,-86497.090578,55353.128225,64921.973811,-2.190365,0.250100,0.288518
4 May 2027 09:26:43.364,-93977.248902,56149.433841,65839.257832,-2.125956,0.210224,0.241762
4 May 2027 10:28:47.311,-101772.548509,56861.132314,66656.144366,-2.061379,0.172857,0.197962
4 May 2027 11:35:29.163,-109891.026087,57481.245522,67364.412758,-1.996761,0.137861,0.156954
4 May 2027 12:47:10.998,-118340.203446,58002.210777,67955.160172,-1.932211,0.105104,0.118586
4 May 2027 14:04:16.572,-127126.983632,58415.858035,68418.776290,-1.867819,0.074462,0.082711
4 May 2027 15:27:11.451,-136257.515518,58713.383274,68744.913930,-1.803659,0.045820,0.049192
4 May 2027 16:56:23.152,-145737.036221,58885.319822,68922.457701,-1.739791,0.019066,0.017900
4 May 2027 18:32:21.172,-155569.484615,58921.508734,68939.492650,-1.676263,-0.005903,-0.011286
4 May 2027 20:15:37.232,-165757.462896,58811.078937,68783.284113,-1.613109,-0.029185,-0.038481
4 May 2027 22:06:45.323,-176301.810177,58542.423496,68440.254779,-1.550356,-0.050871,-0.063791
5 May 2027 00:06:21.893,-187201.378985,58103.180974,67895.968151,-1.488021,-0.071047,-0.087316
5 May 2027 02:15:05.958,-198452.642015,57480.221358,67135.118970,-1.426110,-0.089795,-0.109150
5 May 2027 04:33:39.263,-210049.332308,56659.635097,66141.528614,-1.364624,-0.107188,-0.129378
5 May 2027 07:02:46.359,-221981.917977,55626.736595,64898.159598,-1.303557,-0.123297,-0.148083
5 May 2027 09:43:14.856,-234237.267030,54366.056861,63387.118929,-1.242892,-0.138188,-0.165339
5 May 2027 12:35:55.502,-246798.009134,52861.361389,61589.694315,-1.182608,-0.151920,-0.181215
5 May 2027 15:41:42.264,-259641.860034,51095.683931,59486.412028,-1.122677,-0.164552,-0.195774
5 May 2027 19:01:32.615,-272741.116941,49051.340373,57057.074458,-1.063063,-0.176135,-0.209075
5 May 2027 22:36:27.549,-286061.750068,46709.997649,54280.867321,-1.003723,-0.186716,-0.221171
6 May 2027 02:27:31.139,-299562.017514,44052.858159,51136.607842,-0.944608,-0.196338,-0.232108
6 May 2027 06:35:51.481,-313192.409367,41060.610683,47602.721276,-0.885662,-0.205042,-0.241928
6 May 2027 11:02:41.005,-326894.661658,37713.495662,43657.360112,-0.826813,-0.212861,-0.250667
6 May 2027 15:49:14.293,-340598.651918,33991.945999,39279.207038,-0.767990,-0.219824,-0.258355
6 May 2027 20:56:49.697,-354222.637370,29876.499816,34447.424017,-0.709107,-0.225955,-0.265014
7 May 2027 02:26:52.333,-367673.660225,25347.376034,29141.217531,-0.650055,-0.231274,-0.270661
7 May 2027 08:19:01.779,-380778.566196,20411.220329,23371.144597,-0.591009,-0.235772,-0.275284
7 May 2027 14:21:31.206,-393004.720042,15242.623975,17343.644546,-0.533820,-0.239352,-0.278791
7 May 2027 20:31:50.751,-404246.526838,9892.322283,11119.554013,-0.478553,-0.242091,-0.281275
8 May 2027 02:45:41.841,-414381.139076,4438.561726,4791.202246,-0.425488,-0.244053,-0.282824
8 May 2027 08:55:23.061,-423258.451723,-989.902452,-1491.488638,-0.375293,-0.245305,-0.283536
8 May 2027 13:56:43.289,-429685.129607,-5430.808266,-6618.946721,-0.335812,-0.245875,-0.283578
8 May 2027 18:57:30.094,-435398.310214,-9870.404012,-11733.677495,-0.297512,-0.246075,-0.283182
9 May 2027 01:20:43.389,-441691.258813,-15526.739041,-18233.638696,-0.250100,-0.245834,-0.282092
9 May 2027 08:26:36.845,-447425.391615,-21798.794100,-25418.997562,-0.198939,-0.244959,-0.280166
9 May 2027 16:13:20.527,-452229.176949,-28637.023950,-33225.688452,-0.144376,-0.243303,-0.277244
10 May 2027 00:37:57.883,-455725.098119,-35966.566794,-41560.636040,-0.086756,-0.240721,-0.273173
10 May 2027 09:40:23.000,-457556.842169,-43743.455020,-50365.958726,-0.025974,-0.237035,-0.267763
10 May 2027 19:19:57.528,-457343.560636,-51902.510911,-59559.660229,0.038137,-0.232032,-0.260789
